=====================================
Time    Queue length    Rate    Drops
-------------------------------------
253.5	0		4079.6	0
254.0	0		4438.0	0
254.5	0		4600.1	0
255.0	0		4890.1	0
255.5	0		5155.0	0
256.0	0		5462.2	0
256.5	0		5735.3	0
257.0	0		6027.9	0
257.5	0		6322.8	0
258.0	0		6618.6	0
258.5	0		6930.5	0
259.0	0		7212.8	0
259.5	0		7500.2	0
260.0	0		7838.7	0
260.5	0		8100.9	0
261.0	0		8397.0	0
261.5	0		8697.1	0
262.0	1		8983.7	0
262.5	0		9353.9	0
263.0	1		9609.2	0
263.5	0		9889.7	0
264.0	0		10245.3	0
264.5	0		10467.7	0
265.0	0		10765.0	0
265.5	0		11068.8	0
266.0	0		11367.0	0
266.5	0		11696.1	0
267.0	0		12028.4	0
267.5	0		12290.1	0
268.0	2		12487.8	0
268.5	4		12499.5	0
269.0	7		12499.2	0
269.5	8		12498.7	0
270.0	11		12501.0	0
270.5	13		12498.7	0
271.0	15		12501.1	0
271.5	17		12499.9	0
272.0	19		12501.8	0
272.5	21		12497.7	0
273.0	23		12500.6	0
273.5	25		12501.1	0
274.0	27		12500.5	0
274.5	29		12497.6	0
275.0	31		12501.8	0
275.5	32		12500.1	0
276.0	35		12498.6	0
276.5	36		12500.4	0
277.0	38		12501.0	0
277.5	39		12500.3	0
278.0	41		12500.3	0
278.5	43		12499.7	0
279.0	44		12498.1	0
279.5	46		12500.3	0
280.0	47		12501.2	0
280.5	49		12498.1	0
281.0	0		12361.2	5
281.5	0		9580.5	0
282.0	0		9846.0	0
282.5	0		10109.6	0
283.0	0		10377.6	0
283.5	0		10675.5	0
284.0	0		10997.3	0
284.5	0		11237.2	0
285.0	0		11566.7	0
285.5	0		11840.0	0
286.0	1		12142.7	0
286.5	2		12429.1	0
287.0	3		12501.7	0
287.5	6		12498.0	0
288.0	8		12500.1	0
288.5	10		12499.2	0
289.0	13		12500.8	0
289.5	15		12499.5	0
290.0	17		12502.4	0
290.5	18		12497.8	0
291.0	22		12501.7	0
291.5	22		12499.2	0
292.0	25		12500.9	0
292.5	26		12498.1	0
293.0	28		12499.9	0
293.5	31		12499.8	0
294.0	32		12500.6	0
294.5	33		12501.0	0
295.0	35		12501.0	0
295.5	37		12498.0	0
296.0	39		12501.0	0
296.5	41		12498.7	0
297.0	42		12501.7	0
297.5	44		12498.0	0
298.0	45		12501.0	0
298.5	48		12501.2	0
299.0	49		12498.9	0
299.5	50		12501.0	4
-------------------------------------
Max queue length: 4987 ms
Average queue length: 675 ms
Average throughput: 4890.1 KB/s
-------------------------------------
